,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,ExterQual_Ex,ExterQual_TA,BsmtQual_Ex,BsmtFinType1_GLQ,KitchenQual_Ex,KitchenQual_TA,FireplaceQu_nan,GarageFinish_Fin,GarageFinish_Unf
1430,4,1971,1971,0.0,616,864,864,864,1,5,0,1974.0,2,528,0,1,0,0,0,1,1,0,1
1431,8,2008,2008,426.0,1336,1932,1932,1932,2,7,1,2008.0,3,774,1,0,1,1,1,0,0,1,0
1432,6,1957,1996,0.0,600,912,1236,1236,1,6,0,1957.0,2,923,0,1,0,1,0,1,1,0,1
1433,7,1979,1979,96.0,315,539,1040,1725,2,6,1,1979.0,2,550,0,1,0,1,0,1,0,0,0
1434,6,1922,1994,0.0,0,588,1423,2555,2,11,1,1993.0,2,672,0,1,1,0,0,1,0,1,0
1435,6,2004,2004,147.0,697,848,848,848,1,3,1,2004.0,2,420,0,0,0,1,0,0,0,0,0
1436,10,2008,2008,160.0,765,1017,1026,2007,2,10,1,2008.0,3,812,1,0,1,1,1,0,0,1,0
1437,6,1916,1950,0.0,0,952,952,952,1,4,1,1916.0,1,192,0,1,0,0,0,0,0,0,1
1438,7,2004,2004,106.0,0,1422,1422,1422,2,7,0,2004.0,2,626,0,0,0,0,0,0,1,0,0
1439,6,1966,1966,0.0,187,814,913,913,1,6,0,1990.0,1,240,0,1,0,0,0,1,1,0,1
1440,5,1962,1962,189.0,593,1188,1188,1188,1,6,0,1962.0,1,312,0,1,0,0,0,1,1,0,1
1441,8,1995,1996,438.0,1079,1220,1220,2090,2,8,1,1995.0,2,556,0,0,0,1,0,0,0,0,0
1442,4,1910,2000,0.0,0,560,796,1346,1,6,0,1950.0,1,384,0,1,0,0,0,1,1,0,1
1443,5,1970,1970,0.0,553,630,630,630,1,3,0,1978.5061638868744,0,0,0,1,0,1,1,0,1,0,0
1444,5,1974,1974,0.0,0,896,896,1792,2,8,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1445,8,2008,2009,194.0,0,1573,1578,1578,2,7,1,2008.0,3,840,0,0,0,0,1,0,0,1,0
1446,5,2005,2005,80.0,547,547,1072,1072,1,5,0,2005.0,2,525,0,1,0,1,0,1,1,1,0
1447,5,2006,2006,0.0,0,1140,1140,1140,1,6,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1448,7,2004,2005,0.0,410,1221,1221,1221,2,6,0,2004.0,2,400,0,0,0,1,0,0,1,0,0
1449,6,1999,2000,0.0,0,953,953,1647,2,7,1,1999.0,2,460,0,1,0,0,0,1,0,0,0
1450,6,1978,1988,119.0,790,1542,2073,2073,2,7,2,1978.0,2,500,0,1,0,0,0,1,0,0,1
1451,7,1941,2006,0.0,275,1152,1188,2340,2,9,2,1941.0,1,252,1,0,0,1,0,0,0,0,0
1452,5,1950,1996,0.0,49,1078,1078,1078,1,5,0,1950.0,1,240,0,1,0,1,0,0,1,0,1
1453,5,1965,1965,0.0,830,1256,1256,1256,1,6,0,1965.0,1,276,0,0,0,0,0,1,1,1,0
